synthetic_image_name,source_image_name,class,approach,parameters_used
synthetic_crack_0202.jpg,crack_039.jpg,crack,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_crack_0203.jpg,crack_022.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Fog Weather Overlay"
synthetic_crack_0204.jpg,crack_044.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_normal_0001.jpg,normal_046.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0002.jpg,normal_033.jpg,normal,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_normal_0003.jpg,normal_002.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0004.jpg,normal_048.jpg,normal,Railway Defect Simulation,Fog Weather Overlay
synthetic_normal_0005.jpg,normal_001.jpg,normal,Standard Augmentation,"Rotation, Gaussian Blur"
synthetic_normal_0006.jpg,normal_017.jpg,normal,Railway Defect Simulation,"Rust Texture, Lens Dust Spec"
synthetic_normal_0007.jpg,normal_042.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0008.jpg,normal_055.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Histogram Equalization"
synthetic_normal_0009.jpg,normal_058.jpg,normal,Railway Defect Simulation,"Rust Texture, Lens Dust Spec"
synthetic_normal_0010.jpg,normal_033.jpg,normal,Railway Defect Simulation,Lens Dust Spec
synthetic_normal_0011.jpg,normal_048.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_normal_0012.jpg,normal_034.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_normal_0013.jpg,normal_026.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0014.jpg,normal_028.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_normal_0015.jpg,normal_033.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0016.jpg,normal_012.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_normal_0017.jpg,normal_049.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0018.jpg,normal_051.jpg,normal,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_normal_0019.jpg,normal_020.jpg,normal,Railway Defect Simulation,Fog Weather Overlay
synthetic_normal_0020.jpg,normal_039.jpg,normal,Standard Augmentation,"Rotation, Histogram Equalization"
synthetic_normal_0021.jpg,normal_020.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0022.jpg,normal_005.jpg,normal,Railway Defect Simulation,Shadow Simulation
synthetic_normal_0023.jpg,normal_005.jpg,normal,Railway Defect Simulation,"Rust Texture, Lens Dust Spec"
synthetic_normal_0024.jpg,normal_027.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0025.jpg,normal_010.jpg,normal,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_normal_0026.jpg,normal_035.jpg,normal,Standard Augmentation,Rotation
synthetic_normal_0027.jpg,normal_031.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0028.jpg,normal_003.jpg,normal,Railway Defect Simulation,"Fog Weather Overlay, Lens Dust Spec"
synthetic_normal_0029.jpg,normal_027.jpg,normal,Standard Augmentation,"Rotation, Gaussian Blur"
synthetic_normal_0030.jpg,normal_012.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_normal_0031.jpg,normal_042.jpg,normal,Railway Defect Simulation,Shadow Simulation
synthetic_normal_0032.jpg,normal_001.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0033.jpg,normal_017.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0034.jpg,normal_027.jpg,normal,Standard Augmentation,Rotation
synthetic_normal_0035.jpg,normal_042.jpg,normal,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_normal_0036.jpg,normal_044.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0037.jpg,normal_006.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0038.jpg,normal_045.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0039.jpg,normal_013.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0040.jpg,normal_059.jpg,normal,Railway Defect Simulation,Lens Dust Spec
synthetic_normal_0041.jpg,normal_044.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0042.jpg,normal_034.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_normal_0043.jpg,normal_036.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_normal_0044.jpg,normal_004.jpg,normal,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_normal_0045.jpg,normal_013.jpg,normal,Railway Defect Simulation,"Fog Weather Overlay, Lens Dust Spec"
synthetic_normal_0046.jpg,normal_026.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0047.jpg,normal_042.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0048.jpg,normal_026.jpg,normal,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_normal_0049.jpg,normal_049.jpg,normal,Railway Defect Simulation,"Rain Weather Overlay, Lens Dust Spec"
synthetic_normal_0050.jpg,normal_046.jpg,normal,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_normal_0051.jpg,normal_003.jpg,normal,Railway Defect Simulation,Rust Texture
synthetic_normal_0052.jpg,normal_017.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Histogram Equalization"
synthetic_normal_0053.jpg,normal_033.jpg,normal,Standard Augmentation,Rotation
synthetic_normal_0054.jpg,normal_052.jpg,normal,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_normal_0055.jpg,normal_057.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_normal_0056.jpg,normal_058.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0057.jpg,normal_034.jpg,normal,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_normal_0058.jpg,normal_010.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Histogram Equalization"
synthetic_normal_0059.jpg,normal_043.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_normal_0060.jpg,normal_060.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0061.jpg,normal_002.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0062.jpg,normal_016.jpg,normal,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_normal_0063.jpg,normal_004.jpg,normal,Combined,"Rotation, Rain Weather Overlay, Lighting Variation"
synthetic_normal_0064.jpg,normal_042.jpg,normal,Railway Defect Simulation,Fog Weather Overlay
synthetic_normal_0065.jpg,normal_022.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0066.jpg,normal_049.jpg,normal,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_normal_0067.jpg,normal_033.jpg,normal,Railway Defect Simulation,"Rust Texture, Shadow Simulation"
synthetic_normal_0068.jpg,normal_042.jpg,normal,Standard Augmentation,Rotation
synthetic_normal_0069.jpg,normal_045.jpg,normal,Railway Defect Simulation,"Rain Weather Overlay, Lens Dust Spec"
synthetic_normal_0070.jpg,normal_012.jpg,normal,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_normal_0071.jpg,normal_009.jpg,normal,Standard Augmentation,Rotation
synthetic_normal_0072.jpg,normal_037.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0073.jpg,normal_050.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0074.jpg,normal_042.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0075.jpg,normal_027.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0076.jpg,normal_017.jpg,normal,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_normal_0077.jpg,normal_048.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0078.jpg,normal_042.jpg,normal,Railway Defect Simulation,Shadow Simulation
synthetic_normal_0079.jpg,normal_051.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0080.jpg,normal_020.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Lens Dust Spec"
synthetic_normal_0081.jpg,normal_006.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0082.jpg,normal_026.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0083.jpg,normal_004.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0084.jpg,normal_013.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay"
synthetic_normal_0085.jpg,normal_035.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0086.jpg,normal_033.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation"
synthetic_normal_0087.jpg,normal_006.jpg,normal,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_normal_0088.jpg,normal_002.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0089.jpg,normal_026.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0090.jpg,normal_048.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur"
synthetic_normal_0091.jpg,normal_006.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0092.jpg,normal_051.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur"
synthetic_normal_0093.jpg,normal_036.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0094.jpg,normal_013.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0095.jpg,normal_001.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0096.jpg,normal_043.jpg,normal,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_normal_0097.jpg,normal_008.jpg,normal,Railway Defect Simulation,Fog Weather Overlay
synthetic_normal_0098.jpg,normal_032.jpg,normal,Railway Defect Simulation,Shadow Simulation
synthetic_normal_0099.jpg,normal_010.jpg,normal,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_normal_0100.jpg,normal_006.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_normal_0101.jpg,normal_035.jpg,normal,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_normal_0102.jpg,normal_050.jpg,normal,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_normal_0103.jpg,normal_040.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0104.jpg,normal_019.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0105.jpg,normal_027.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0106.jpg,normal_020.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0107.jpg,normal_013.jpg,normal,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_normal_0108.jpg,normal_001.jpg,normal,Railway Defect Simulation,Lens Dust Spec
synthetic_normal_0109.jpg,normal_002.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0110.jpg,normal_032.jpg,normal,Railway Defect Simulation,"Rust Texture, Lens Dust Spec"
synthetic_normal_0111.jpg,normal_029.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Lens Dust Spec"
synthetic_normal_0112.jpg,normal_012.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0113.jpg,normal_044.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_normal_0114.jpg,normal_057.jpg,normal,Railway Defect Simulation,
synthetic_normal_0115.jpg,normal_029.jpg,normal,Railway Defect Simulation,
synthetic_normal_0116.jpg,normal_002.jpg,normal,Railway Defect Simulation,"Fog Weather Overlay, Shadow Simulation"
synthetic_normal_0117.jpg,normal_006.jpg,normal,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_normal_0118.jpg,normal_026.jpg,normal,Railway Defect Simulation,"Fog Weather Overlay, Lens Dust Spec"
synthetic_normal_0119.jpg,normal_017.jpg,normal,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_normal_0120.jpg,normal_039.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0121.jpg,normal_026.jpg,normal,Railway Defect Simulation,Fog Weather Overlay
synthetic_normal_0122.jpg,normal_012.jpg,normal,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_normal_0123.jpg,normal_039.jpg,normal,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_normal_0124.jpg,normal_008.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0125.jpg,normal_050.jpg,normal,Railway Defect Simulation,Shadow Simulation
synthetic_normal_0126.jpg,normal_035.jpg,normal,Railway Defect Simulation,"Fog Weather Overlay, Shadow Simulation"
synthetic_normal_0127.jpg,normal_026.jpg,normal,Standard Augmentation,"Rotation, Gaussian Blur, Histogram Equalization"
synthetic_normal_0128.jpg,normal_027.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay"
synthetic_normal_0129.jpg,normal_047.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0130.jpg,normal_022.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0131.jpg,normal_009.jpg,normal,Railway Defect Simulation,"Rust Texture, Lens Dust Spec"
synthetic_normal_0132.jpg,normal_052.jpg,normal,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_normal_0133.jpg,normal_005.jpg,normal,Railway Defect Simulation,Rust Texture
synthetic_normal_0134.jpg,normal_044.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0135.jpg,normal_017.jpg,normal,Standard Augmentation,"Rotation, Gaussian Blur"
synthetic_normal_0136.jpg,normal_006.jpg,normal,Railway Defect Simulation,Rust Texture
synthetic_normal_0137.jpg,normal_055.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_normal_0138.jpg,normal_048.jpg,normal,Railway Defect Simulation,"Rust Texture, Lens Dust Spec"
synthetic_normal_0139.jpg,normal_002.jpg,normal,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay"
synthetic_normal_0140.jpg,normal_005.jpg,normal,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_normal_0141.jpg,normal_032.jpg,normal,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay, Lens Dust Spec"
synthetic_normal_0142.jpg,normal_050.jpg,normal,Railway Defect Simulation,Rust Texture
synthetic_normal_0143.jpg,normal_017.jpg,normal,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_normal_0144.jpg,normal_009.jpg,normal,Railway Defect Simulation,"Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_normal_0145.jpg,normal_008.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0146.jpg,normal_042.jpg,normal,Railway Defect Simulation,Rain Weather Overlay
synthetic_normal_0147.jpg,normal_035.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0148.jpg,normal_042.jpg,normal,Railway Defect Simulation,"Rain Weather Overlay, Lens Dust Spec"
synthetic_normal_0149.jpg,normal_052.jpg,normal,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay"
synthetic_normal_0150.jpg,normal_006.jpg,normal,Standard Augmentation,Rotation
synthetic_normal_0151.jpg,normal_034.jpg,normal,Railway Defect Simulation,Rust Texture
synthetic_normal_0152.jpg,normal_035.jpg,normal,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay"
synthetic_normal_0153.jpg,normal_033.jpg,normal,Railway Defect Simulation,
synthetic_normal_0154.jpg,normal_029.jpg,normal,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_normal_0155.jpg,normal_057.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment, Gaussian Blur, Histogram Equalization"
synthetic_normal_0156.jpg,normal_039.jpg,normal,Railway Defect Simulation,"Shadow Simulation, Lens Dust Spec"
synthetic_normal_0157.jpg,normal_027.jpg,normal,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_normal_0158.jpg,normal_005.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation"
synthetic_normal_0159.jpg,normal_010.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0160.jpg,normal_049.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation"
synthetic_normal_0161.jpg,normal_031.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur"
synthetic_normal_0162.jpg,normal_022.jpg,normal,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_normal_0163.jpg,normal_003.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0164.jpg,normal_037.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0165.jpg,normal_040.jpg,normal,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay, Lens Dust Spec"
synthetic_normal_0166.jpg,normal_016.jpg,normal,Railway Defect Simulation,"Rust Texture, Shadow Simulation"
synthetic_normal_0167.jpg,normal_055.jpg,normal,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_normal_0168.jpg,normal_057.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip"
synthetic_normal_0169.jpg,normal_055.jpg,normal,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_normal_0170.jpg,normal_033.jpg,normal,Combined,"Rotation, Lighting Variation"
synthetic_normal_0171.jpg,normal_052.jpg,normal,Railway Defect Simulation,"Fog Weather Overlay, Lens Dust Spec"
synthetic_normal_0172.jpg,normal_032.jpg,normal,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay"
synthetic_normal_0173.jpg,normal_057.jpg,normal,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur"
synthetic_normal_0174.jpg,normal_051.jpg,normal,Railway Defect Simulation,Rust Texture
synthetic_normal_0175.jpg,normal_044.jpg,normal,Combined,"Rotation, Horizontal Flip, Fog Weather Overlay, Lighting Variation"
synthetic_normal_0176.jpg,normal_021.jpg,normal,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation"
synthetic_normal_0177.jpg,normal_058.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_normal_0178.jpg,normal_042.jpg,normal,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_normal_0179.jpg,normal_048.jpg,normal,Railway Defect Simulation,Lens Dust Spec
synthetic_normal_0180.jpg,normal_001.jpg,normal,Railway Defect Simulation,Rust Texture
synthetic_normal_0181.jpg,normal_038.jpg,normal,Railway Defect Simulation,"Rust Texture, Lens Dust Spec"
synthetic_normal_0182.jpg,normal_029.jpg,normal,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_normal_0183.jpg,normal_009.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0184.jpg,normal_031.jpg,normal,Railway Defect Simulation,Shadow Simulation
synthetic_normal_0185.jpg,normal_055.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Histogram Equalization"
synthetic_normal_0186.jpg,normal_036.jpg,normal,Railway Defect Simulation,
synthetic_normal_0187.jpg,normal_035.jpg,normal,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_normal_0188.jpg,normal_038.jpg,normal,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay"
synthetic_normal_0189.jpg,normal_040.jpg,normal,Railway Defect Simulation,
synthetic_normal_0190.jpg,normal_006.jpg,normal,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_surface_wear_0001.jpg,surface_wear_004.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur, Histogram Equalization"
synthetic_surface_wear_0002.jpg,surface_wear_009.jpg,surface_wear,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_surface_wear_0003.jpg,surface_wear_013.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_surface_wear_0004.jpg,surface_wear_011.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Surface Wear Contact Band, Lighting Variation"
synthetic_surface_wear_0005.jpg,surface_wear_014.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_surface_wear_0006.jpg,surface_wear_007.jpg,surface_wear,Railway Defect Simulation,Rust Texture
synthetic_surface_wear_0007.jpg,surface_wear_001.jpg,surface_wear,Standard Augmentation,"Rotation, Gaussian Blur"
synthetic_surface_wear_0008.jpg,surface_wear_015.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Fog Weather Overlay, Lighting Variation"
synthetic_surface_wear_0009.jpg,surface_wear_011.jpg,surface_wear,Railway Defect Simulation,"Surface Wear Contact Band, Rain Weather Overlay"
synthetic_surface_wear_0010.jpg,surface_wear_010.jpg,surface_wear,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_surface_wear_0011.jpg,surface_wear_015.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_surface_wear_0012.jpg,surface_wear_018.jpg,surface_wear,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay"
synthetic_surface_wear_0013.jpg,surface_wear_018.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_surface_wear_0014.jpg,surface_wear_001.jpg,surface_wear,Railway Defect Simulation,Surface Wear Contact Band
synthetic_surface_wear_0015.jpg,surface_wear_004.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_surface_wear_0016.jpg,surface_wear_006.jpg,surface_wear,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay"
synthetic_surface_wear_0017.jpg,surface_wear_011.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_surface_wear_0018.jpg,surface_wear_014.jpg,surface_wear,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_surface_wear_0019.jpg,surface_wear_003.jpg,surface_wear,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_surface_wear_0020.jpg,surface_wear_011.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Histogram Equalization"
synthetic_surface_wear_0021.jpg,surface_wear_011.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_surface_wear_0022.jpg,surface_wear_001.jpg,surface_wear,Combined,"Rotation, Rain Weather Overlay, Lighting Variation"
synthetic_surface_wear_0023.jpg,surface_wear_015.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Gaussian Blur"
synthetic_surface_wear_0024.jpg,surface_wear_018.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_surface_wear_0025.jpg,surface_wear_018.jpg,surface_wear,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur"
synthetic_surface_wear_0026.jpg,surface_wear_001.jpg,surface_wear,Combined,"Rotation, Surface Wear Contact Band, Lighting Variation"
synthetic_surface_wear_0027.jpg,surface_wear_015.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_surface_wear_0028.jpg,surface_wear_018.jpg,surface_wear,Railway Defect Simulation,"Surface Wear Contact Band, Rain Weather Overlay"
synthetic_surface_wear_0029.jpg,surface_wear_008.jpg,surface_wear,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_surface_wear_0030.jpg,surface_wear_009.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_surface_wear_0031.jpg,surface_wear_006.jpg,surface_wear,Combined,"Rotation, Surface Wear Contact Band, Lighting Variation"
synthetic_surface_wear_0032.jpg,surface_wear_014.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_surface_wear_0033.jpg,surface_wear_013.jpg,surface_wear,Standard Augmentation,"Rotation, Contrast Adjustment, Gaussian Blur"
synthetic_surface_wear_0034.jpg,surface_wear_006.jpg,surface_wear,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_surface_wear_0035.jpg,surface_wear_011.jpg,surface_wear,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Lens Dust Spec"
synthetic_surface_wear_0036.jpg,surface_wear_008.jpg,surface_wear,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur, Histogram Equalization"
synthetic_surface_wear_0037.jpg,surface_wear_009.jpg,surface_wear,Combined,"Rotation, Horizontal Flip, Surface Wear Contact Band, Lighting Variation"
synthetic_surface_wear_0038.jpg,surface_wear_018.jpg,surface_wear,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation"
synthetic_surface_wear_0039.jpg,surface_wear_013.jpg,surface_wear,Railway Defect Simulation,"Fog Weather Overlay, Lens Dust Spec"
